"","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct"
"111",17,1,0,1,"Thu Sep 26 18:08:09 2019",4,"old","images/prime/task/B/chair","chair",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2017,2017,18,1,1.5,1,0.935090780258,NA,"B","chair",0,1
"112",17,1,0,1,"Thu Sep 26 18:08:09 2019",6,"old","images/prime/task/B/car","car",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2017,2017,19,1,1.5,1,1.1360669136,NA,"B","car",0,1
"113",17,1,0,1,"Thu Sep 26 18:08:09 2019",6,"old","images/prime/task/B/glasses","glasses",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2017,2017,20,1,1.5,1,0.484460115433,NA,"B","glasses",0,1
"114",17,1,0,1,"Thu Sep 26 18:08:09 2019",6,"old","images/prime/task/B/guitar","guitar",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2017,2017,21,1,1.5,1,0.834144115448,NA,"B","guitar",0,1
"115",17,1,0,1,"Thu Sep 26 18:08:09 2019",7,"old","images/prime/task/B/ball","ball",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2017,2017,22,1,1.5,1,0.610332012177,NA,"B","ball",0,1
"116",17,1,0,1,"Thu Sep 26 18:08:09 2019",7,"old","images/prime/task/B/ear","ear",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2017,2017,23,1,1.5,1,0.0980789661407,NA,"B","ear",0,1
"117",17,1,0,1,"Thu Sep 26 18:08:09 2019",7,"old","images/prime/task/B/bird","bird",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2017,2017,24,1,1.5,1,0.586031913757,NA,"B","bird",0,1
"118",17,1,1,1,"Thu Sep 26 18:08:09 2019",7,"old","images/prime/task/A/watch","watch",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2017,2017,25,1,1.5,1,0.856258153915,NA,"A","watch",0,1
"119",17,1,0,1,"Thu Sep 26 18:08:09 2019",6,"old","images/prime/task/B/apple","apple",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2017,2017,26,1,1.5,1,0.823691129684,NA,"B","apple",0,1
"120",17,1,1,1,"Thu Sep 26 18:08:09 2019",4,"old","images/prime/task/A/scissors","scissors",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2017,2017,27,1,1.5,1,1.40935993195,NA,"A","scissors",0,1
"121",17,1,0,1,"Thu Sep 26 18:08:09 2019",6,"old","images/prime/task/B/pumpkin","pumpkin",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2017,2017,28,1,1.5,1,0.464766025543,NA,"B","pumpkin",0,1
"122",17,1,1,1,"Thu Sep 26 18:08:09 2019",6,"old","images/prime/task/A/tree","tree",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2017,2017,29,1,1.5,1,0.728868961334,NA,"A","tree",0,1
"123",17,1,0,1,"Thu Sep 26 18:08:09 2019",6,"old","images/prime/task/B/sock","sock",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2017,2017,30,1,1.5,1,0.532052993774,NA,"B","sock",0,1
"124",17,1,0,1,"Thu Sep 26 18:08:09 2019",6,"old","images/prime/task/B/bowl","bowl",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2017,2017,31,1,1.5,1,0.306185007095,NA,"B","bowl",0,1
"125",17,1,1,1,"Thu Sep 26 18:08:09 2019",4,"old","images/prime/task/A/ladder","ladder",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2017,2017,32,1,1.5,1,1.35371494293,NA,"A","ladder",0,1
"126",17,1,1,1,"Thu Sep 26 18:08:09 2019",6,"old","images/prime/task/A/clock","clock",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2017,2017,33,1,1.5,1,0.464179039001,NA,"A","alarm clock",0,1
"127",17,1,0,1,"Thu Sep 26 18:08:09 2019",6,"old","images/prime/task/B/flower","flower",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2017,2017,34,1,1.5,1,1.20664095879,NA,"B","flower",0,1
"128",17,1,0,1,"Thu Sep 26 18:08:09 2019",7,"old","images/prime/task/B/elephant","elephant",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2017,2017,35,1,1.5,1,0.204569816589,NA,"B","elephant",0,1
"129",17,1,0,1,"Thu Sep 26 18:08:09 2019",6,"old","images/prime/task/B/camel","camel",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2017,2017,36,1,1.5,1,0.26812505722,NA,"B","camel",0,1
"130",17,1,1,1,"Thu Sep 26 18:08:09 2019",6,"old","images/prime/task/A/snowman","snowman",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2017,2017,37,1,1.5,1,0.793892145157,NA,"A","snowman",0,1
"131",17,1,1,1,"Thu Sep 26 18:08:09 2019",6,"old","images/prime/task/A/penguin","penguin",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2017,2017,38,1,1.5,1,0.92132806778,NA,"A","penguin",0,1
"132",17,1,1,1,"Thu Sep 26 18:08:09 2019",5,"old","images/prime/task/A/piano","piano",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2017,2017,39,1,1.5,1,1.24517607689,NA,"A","piano",0,1
"133",17,1,0,1,"Thu Sep 26 18:08:09 2019",8,"old","images/prime/task/B/mountain","mountain",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2017,2017,40,1,1.5,1,NA,NA,"B","mountain",0,1
"134",17,1,1,1,"Thu Sep 26 18:08:09 2019",5,"old","images/prime/task/A/kite","kite",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2017,2017,41,1,1.5,1,0.725037813187,NA,"A","kite",0,1
"135",17,1,0,1,"Thu Sep 26 18:08:09 2019",7,"old","images/prime/task/B/hand","hand",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2017,2017,42,1,1.5,1,0.15495800972,NA,"B","hand",0,1
"136",17,1,1,1,"Thu Sep 26 18:08:09 2019",6,"old","images/prime/task/A/grapes","grapes",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2017,2017,43,1,1.5,1,0.350454807281,NA,"A","grapes",0,1
"137",17,1,0,1,"Thu Sep 26 18:08:09 2019",7,"old","images/prime/task/B/sandwich","sandwich",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2017,2017,44,1,1.5,1,0.94820690155,NA,"B","sandwich",0,1
"138",17,1,1,1,"Thu Sep 26 18:08:09 2019",6,"old","images/prime/task/A/shoe","shoe",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2017,2017,45,1,1.5,1,1.25957107544,NA,"A","shoe",0,1
"139",17,1,1,1,"Wed Oct  2 11:09:49 2019",6,"old","images/prime/task/A/penguin","penguin",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,0,1,1.5,1,0.401969194412,NA,"A","penguin",0,1
"140",17,1,0,1,"Wed Oct  2 11:09:49 2019",6,"old","images/prime/task/B/bowl","bowl",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,1,1,1.5,1,1.32537198067,NA,"B","bowl",0,1
"141",17,1,1,1,"Wed Oct  2 11:09:49 2019",5,"old","images/prime/task/A/kite","kite",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,2,1,1.5,1,1.06812596321,NA,"A","kite",0,1
"142",17,1,0,1,"Wed Oct  2 11:09:49 2019",6,"old","images/prime/task/B/mountain","mountain",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,3,1,1.5,1,1.35784888268,NA,"B","mountain",0,1
"143",17,1,1,1,"Wed Oct  2 11:09:49 2019",5,"old","images/prime/task/A/grapes","grapes",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,4,1,1.5,1,1.3111038208,NA,"A","grapes",0,1
"144",17,1,0,1,"Wed Oct  2 11:09:49 2019",7,"old","images/prime/task/B/apple","apple",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,5,1,1.5,1,1.18808794022,NA,"B","apple",0,1
"145",17,1,1,1,"Wed Oct  2 11:09:49 2019",6,"old","images/prime/task/A/watch","watch",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,6,1,1.5,1,0.596122980118,NA,"A","watch",0,1
"146",17,1,1,1,"Wed Oct  2 11:09:49 2019",6,"old","images/prime/task/A/bed","bed",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,7,1,1.5,1,1.3770301342,NA,"A","bed",0,1
"147",17,1,0,1,"Wed Oct  2 11:09:49 2019",6,"old","images/prime/task/B/umbrella","umbrella",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,8,1,1.5,1,0.529263019562,NA,"B","umbrella",0,1
"148",17,1,1,1,"Wed Oct  2 11:09:49 2019",5,"old","images/prime/task/A/cat","cat",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,9,1,1.5,1,1.35934400558,NA,"A","cat",0,1
"149",17,1,0,1,"Wed Oct  2 11:09:49 2019",6,"old","images/prime/task/B/pumpkin","pumpkin",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,10,1,1.5,1,1.01278400421,NA,"B","pumpkin",0,1
"150",17,1,0,1,"Wed Oct  2 11:09:49 2019",7,"old","images/prime/task/B/flower","flower",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,11,1,1.5,1,0.218558073044,NA,"B","flower",0,1
"151",17,1,1,1,"Wed Oct  2 11:09:49 2019",5,"old","images/prime/task/A/piano","piano",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,12,1,1.5,1,1.28278207779,NA,"A","piano",0,1
"152",17,1,0,1,"Wed Oct  2 11:09:49 2019",5,"old","images/prime/task/B/car","car",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,13,1,1.5,1,0.504344940186,NA,"B","car",0,1
"153",17,1,1,1,"Wed Oct  2 11:09:49 2019",5,"old","images/prime/task/A/snowman","snowman",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,14,1,1.5,1,0.604032993317,NA,"A","snowman",0,1
"154",17,1,0,1,"Wed Oct  2 11:09:49 2019",6,"old","images/prime/task/B/chair","chair",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,15,1,1.5,1,0.491755008698,NA,"B","chair",0,1
"155",17,1,1,1,"Wed Oct  2 11:09:49 2019",4,"old","images/prime/task/A/ladder","ladder",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,16,1,1.5,1,1.35006999969,NA,"A","ladder",0,1
"156",17,1,0,1,"Wed Oct  2 11:09:49 2019",6,"old","images/prime/task/B/kangaroo","kangaroo",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,17,1,1.5,1,1.19361495972,NA,"B","kangaroo",0,1
"157",17,1,0,1,"Wed Oct  2 11:09:49 2019",5,"old","images/prime/task/B/elephant","elephant",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,18,1,1.5,1,0.793114900589,NA,"B","elephant",0,1
"158",17,1,0,1,"Wed Oct  2 11:09:49 2019",7,"old","images/prime/task/B/comb","comb",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,19,1,1.5,1,0.781117916107,NA,"B","comb",0,1
"159",17,1,0,1,"Wed Oct  2 11:09:49 2019",8,"old","images/prime/task/B/ball","ball",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,20,1,1.5,1,0.63791680336,NA,"B","easter egg",0,1
"160",17,1,0,1,"Wed Oct  2 11:09:49 2019",7,"old","images/prime/task/B/glasses","glasses",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,21,1,1.5,1,0.29651093483,NA,"B","glasses",0,1
"161",17,1,1,1,"Wed Oct  2 11:09:49 2019",5,"old","images/prime/task/A/horse","horse",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,22,1,1.5,1,1.2721529007,NA,"A","horse",0,1
"162",17,1,1,1,"Wed Oct  2 11:09:49 2019",7,"old","images/prime/task/A/shoe","shoe",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,23,1,1.5,1,0.554600000381,NA,"A","shoe",0,1
"163",17,1,1,1,"Wed Oct  2 11:09:49 2019",5,"old","images/prime/task/A/scissors","scissors",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,24,1,1.5,1,1.32062792778,NA,"A","scissors",0,1
"164",17,1,0,1,"Wed Oct  2 11:09:49 2019",5,"old","images/prime/task/B/ear","ear",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,25,1,1.5,1,1.24462008476,NA,"B","ear",0,1
"165",17,1,0,1,"Wed Oct  2 11:09:49 2019",6,"old","images/prime/task/B/sandwich","sandwich",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,26,1,1.5,1,1.00101709366,NA,"B","sandwich",0,1
"166",17,1,0,1,"Wed Oct  2 11:09:49 2019",5,"old","images/prime/task/B/carrot","carrot",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,27,1,1.5,1,1.38371992111,NA,"B","carrot",0,1
"167",17,1,1,1,"Wed Oct  2 11:09:49 2019",7,"old","images/prime/task/A/fish","fish",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,28,1,1.5,1,0.178889989853,NA,"A","fish",0,1
"168",17,1,1,1,"Wed Oct  2 11:09:49 2019",5,"old","images/prime/task/A/table","table",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,29,1,1.5,1,1.33494997025,NA,"A","table",0,1
"169",17,1,1,1,"Wed Oct  2 11:09:49 2019",5,"old","images/prime/task/A/clock","clock",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,30,1,1.5,1,1.47920703888,NA,"A","clock",0,1
"170",17,1,0,1,"Wed Oct  2 11:09:49 2019",6,"old","images/prime/task/B/camel","camel",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,31,1,1.5,1,0.933619022369,NA,"B","camel",0,1
"171",17,1,0,1,"Wed Oct  2 11:09:49 2019",6,"old","images/prime/task/B/bird","bird",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,32,1,1.5,1,1.35360193253,NA,"B","bird",0,1
"172",17,1,0,1,"Wed Oct  2 11:09:49 2019",6,"old","images/prime/task/B/guitar","guitar",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,33,1,1.5,1,0.584760904312,NA,"B","guitar",0,1
"173",17,1,1,1,"Wed Oct  2 11:09:49 2019",7,"old","images/prime/task/A/truck","truck",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,34,1,1.5,1,1.24869513512,NA,"A","truck",0,1
"174",17,1,0,1,"Wed Oct  2 11:09:49 2019",7,"old","images/prime/task/B/candle","candle",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,35,1,1.5,1,1.13940095901,NA,"B","candle",0,1
"175",17,1,1,1,"Wed Oct  2 11:09:49 2019",5,"old","images/prime/task/A/foot","foot",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,36,1,1.5,1,1.27625703812,NA,"A","foot",0,1
"176",17,1,1,1,"Wed Oct  2 11:09:49 2019",5,"old","images/prime/task/A/tree","tree",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,37,1,1.5,1,1.00336194038,NA,"A","tree",0,1
"177",17,1,1,1,"Wed Oct  2 11:09:49 2019",6,"old","images/prime/task/A/monkey","monkey",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,38,1,1.5,1,0.958708047867,NA,"A","monkey",0,1
"178",17,1,1,1,"Wed Oct  2 11:09:49 2019",7,"old","images/prime/task/A/whistle","whistle",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,39,1,1.5,1,0.678025007248,NA,"A","whistle",0,1
"179",17,1,1,1,"Wed Oct  2 11:09:49 2019",6,"old","images/prime/task/A/pear","pear",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,40,1,1.5,1,0.0720582008362,NA,"A","pear",0,1
"180",17,1,0,1,"Wed Oct  2 11:09:49 2019",7,"old","images/prime/task/B/sock","sock",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,41,1,1.5,1,0.47426700592,NA,"B","sock",0,1
"181",17,1,0,1,"Wed Oct  2 11:09:49 2019",7,"old","images/prime/task/B/hand","hand",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,42,1,1.5,1,0.608978033066,NA,"B","hand",0,1
"182",17,1,1,1,"Wed Oct  2 11:09:49 2019",5,"old","images/prime/task/A/hanger","hanger",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,43,1,1.5,1,0.600521087646,NA,"A","hanger",0,1
"183",17,1,1,1,"Wed Oct  2 11:09:49 2019",6,"old","images/prime/task/A/banana","banana",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,44,1,1.5,1,0.717347145081,NA,"A","banana",0,1
"184",17,1,0,1,"Wed Oct  2 11:09:49 2019",6,"old","images/prime/task/B/key","key",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2025,2025,45,1,1.5,1,1.37513184547,NA,"B","key",0,1
"185",18,1,0,1,"Thu Jul 18 12:15:18 2019",7,"old","images/prime/task/B/candle","candle",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,0,1,1.5,1,0.889724969864,NA,"B","candle",0,1
"186",18,1,0,1,"Thu Jul 18 12:15:18 2019",6,"old","images/prime/task/B/car","car",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,1,1,1.5,1,0.519292831421,NA,"B","car",0,1
"187",18,1,0,1,"Thu Jul 18 12:15:18 2019",6,"old","images/prime/task/B/comb","comb",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,2,1,1.5,1,0.955519914627,NA,"B","comb",0,1
"188",18,1,1,1,"Thu Jul 18 12:15:18 2019",6,"old","images/prime/task/A/penguin","penguin",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,3,1,1.5,1,0.818617105484,NA,"A","penguin",0,1
"189",18,1,0,1,"Thu Jul 18 12:15:18 2019",7,"old","images/prime/task/B/pumpkin","pumpkin",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,4,1,1.5,1,0.429275989532,NA,"B","ball",0,0
"190",18,1,1,1,"Thu Jul 18 12:15:18 2019",5,"old","images/prime/task/A/ladder","ladder",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,5,1,1.5,1,0.828467130661,NA,"A","ladder",0,1
"191",18,1,0,1,"Thu Jul 18 12:15:18 2019",6,"old","images/prime/task/B/kangaroo","kangaroo",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,6,1,1.5,1,0.257463932037,NA,"B","kangaroo",0,1
"192",18,1,1,1,"Thu Jul 18 12:15:18 2019",6,"old","images/prime/task/A/foot","foot",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,7,1,1.5,1,0.0191569328308,NA,"A","foot",0,1
"193",18,1,1,1,"Thu Jul 18 12:15:18 2019",6,"old","images/prime/task/A/snowman","snowman",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,8,1,1.5,1,0.148141145706,NA,"A","snowman",0,1
"194",18,1,0,1,"Thu Jul 18 12:15:18 2019",6,"old","images/prime/task/B/carrot","carrot",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,9,1,1.5,1,0.616461992264,NA,"B","carrot",0,1
"195",18,1,1,1,"Thu Jul 18 12:15:18 2019",6,"old","images/prime/task/A/banana","banana",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,10,1,1.5,1,0.749969005585,NA,"A","banana",0,1
"196",18,1,0,1,"Thu Jul 18 12:15:18 2019",7,"old","images/prime/task/B/mountain","mountain",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,11,1,1.5,1,0.272624969482,NA,"B","mountain",0,1
"197",18,1,1,1,"Thu Jul 18 12:15:18 2019",4,"old","images/prime/task/A/table","table",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,12,1,1.5,1,1.21242594719,NA,"A","table",0,1
"198",18,1,0,1,"Thu Jul 18 12:15:18 2019",5,"old","images/prime/task/B/ear","ear",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,13,1,1.5,1,1.09475708008,NA,"B","ear",0,1
"199",18,1,0,1,"Thu Jul 18 12:15:18 2019",6,"old","images/prime/task/B/bird","bird",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,14,1,1.5,1,0.17663192749,NA,"B","bird",0,1
"200",18,1,1,1,"Thu Jul 18 12:15:18 2019",6,"old","images/prime/task/A/whistle","whistle",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,15,1,1.5,1,1.421615839,NA,"A","whistle",0,1
"201",18,1,0,1,"Thu Jul 18 12:15:18 2019",6,"old","images/prime/task/B/glasses","glasses",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,16,1,1.5,1,1.1606938839,NA,"B","glasses",0,1
"202",18,1,1,1,"Thu Jul 18 12:15:18 2019",7,"old","images/prime/task/A/grapes","grapes",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,17,1,1.5,1,0.694449901581,NA,"A","grapes",0,1
"203",18,1,0,1,"Thu Jul 18 12:15:18 2019",7,"old","images/prime/task/B/apple","apple",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,18,1,1.5,1,0.676411867142,NA,"B","apple",0,1
"204",18,1,0,1,"Thu Jul 18 12:15:18 2019",7,"old","images/prime/task/B/bowl","bowl",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,19,1,1.5,1,0.576982975006,NA,"B","bowl",0,1
"205",18,1,1,1,"Thu Jul 18 12:15:18 2019",6,"old","images/prime/task/A/cat","cat",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,20,1,1.5,1,0.861478805542,NA,"A","cat",0,1
"206",18,1,1,1,"Thu Jul 18 12:15:18 2019",5,"old","images/prime/task/A/scissors","scissors",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,21,1,1.5,1,0.60172700882,NA,"A","scissors",0,1
"207",18,1,1,1,"Thu Jul 18 12:15:18 2019",6,"old","images/prime/task/A/monkey","monkey",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,22,1,1.5,1,0.356302976608,NA,"A","monkey",0,1
"208",18,1,0,1,"Thu Jul 18 12:15:18 2019",7,"old","images/prime/task/B/flower","flower",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,23,1,1.5,1,0.87556886673,NA,"B","flower",0,1
"209",18,1,0,1,"Thu Jul 18 12:15:18 2019",6,"old","images/prime/task/B/hand","hand",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,24,1,1.5,1,0.56907916069,NA,"B","hand",0,1
"210",18,1,1,1,"Thu Jul 18 12:15:18 2019",5,"old","images/prime/task/A/kite","kite",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,25,1,1.5,1,1.01066493988,NA,"A","kite",0,1
"211",18,1,0,1,"Thu Jul 18 12:15:18 2019",6,"old","images/prime/task/B/key","key",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,26,1,1.5,1,0.958117961884,NA,"B","key",0,1
"212",18,1,1,1,"Thu Jul 18 12:15:18 2019",5,"old","images/prime/task/A/piano","piano",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,27,1,1.5,1,0.563786029816,NA,"A","piano",0,1
"213",18,1,1,1,"Thu Jul 18 12:15:18 2019",5,"old","images/prime/task/A/clock","clock",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,28,1,1.5,1,1.17536687851,NA,"A","clock",0,1
"214",18,1,0,1,"Thu Jul 18 12:15:18 2019",5,"old","images/prime/task/B/elephant","elephant",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,29,1,1.5,1,0.994155168533,NA,"B","elephant",0,1
"215",18,1,0,1,"Thu Jul 18 12:15:18 2019",5,"old","images/prime/task/B/guitar","guitar",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,30,1,1.5,1,0.848151922226,NA,"B","guitar",0,1
"216",18,1,0,1,"Thu Jul 18 12:15:18 2019",5,"old","images/prime/task/B/umbrella","umbrella",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,31,1,1.5,1,0.909576892853,NA,"B","umbrella",0,1
"217",18,1,1,1,"Thu Jul 18 12:15:18 2019",6,"old","images/prime/task/A/truck","truck",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,32,1,1.5,1,0.42488694191,NA,"A","truck",0,1
"218",18,1,0,1,"Thu Jul 18 12:15:18 2019",6,"old","images/prime/task/B/chair","chair",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,33,1,1.5,1,0.336475133896,NA,"B","chair",0,1
"219",18,1,1,1,"Thu Jul 18 12:15:18 2019",7,"old","images/prime/task/A/watch","watch",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,34,1,1.5,1,0.696129083633,NA,"A","watch",0,1
"220",18,1,1,1,"Thu Jul 18 12:15:18 2019",4,"old","images/prime/task/A/hanger","hanger",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",2001,2001,35,1,1.5,1,0.418464899063,NA,"A","hanger",0,1
